name                            , datetime  , tempmax, tempmin, temp, feelslikemax, feelslikemin, feelslike, dew , humidity, precip, precipprob, precipcover, preciptype, snow, snowdepth, windgust, windspeed, winddir, sealevelpressure, cloudcover, visibility, solarradiation, solarenergy, uvindex, severerisk, sunrise            , sunset             , moonphase, conditions              , description                                                               , icon             , stations
"Gustavo A Madero, CDMX, México", 2025-01-01,    23.1,     2.1, 14.2,         23.1, 2.1         ,      14.1, -0.4,     39.5,  0    ,        0  ,        0   ,           ,    0,         0,     30.2,      13.4,    58.5,           1017.9,       58.5,        9.2,          215.6,        18.5,       8,         10, 2025-01-01T07:10:55, 2025-01-01T18:09:48,      0.06, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,remote,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,MMSM,MMTO,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-02,    21.2,     6.7, 13.9,         21.2, 4.8         ,      13.7, 3.6 ,     55.1,  0    ,        0  ,        0   ,           ,    0,         0,     33.8,      25.7,    25.1,           1019.6,       36.8,        7.7,          219.4,        19  ,       8,         10, 2025-01-02T07:11:14, 2025-01-02T18:10:26,      0.1 , Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,MMSM,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-03,    21.5,     2.1, 11.6,         21.5, 2.1         ,      11.3, 3.7 ,     62.2,  0    ,        0  ,        0   ,           ,    0,         0,     21.6,      19.2,   356.2,           1021.2,       23.3,        7.7,          169.8,        14.7,       7,         10, 2025-01-03T07:11:31, 2025-01-03T18:11:03,      0.14, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,MMCB,76680099999,MXI0000MMCB,MMSM,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-04,    21.8,     4.6, 13.9,         21.8, 4.6         ,      13.8, 7.1 ,     67.2,  0.192,      100  ,        4.17, rain      ,    0,         0,     21.6,      17.9,   231.7,           1016.8,       46.4,        7.6,          182.3,        16  ,       7,         10, 2025-01-04T07:11:48, 2025-01-04T18:11:41,      0.17, "Rain, Partially cloudy", Partly cloudy throughout the day with afternoon rain.                     , rain             , "76726099999,76679399999,MXI0000MMMX,MXI0000MMSM,MXM00076680,76680099999,MMCB,MXI0000MMCB,MXM00076675,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-05,    21.8,     2.4, 13.6,         21.8, 2.4         ,      13.6, 4.7 ,     57.6,  0.025,      100  ,        4.17, rain      ,    0,         0,     28.8,      17.5,   177.2,           1018.4,       64.4,       13.4,          160  ,        13.6,       6,         10, 2025-01-05T07:12:03, 2025-01-05T18:12:19,      0.21, "Rain, Partially cloudy", Partly cloudy throughout the day with late afternoon rain.                , rain             , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-06,    19.8,     2.6, 12  ,         19.8, 1.6         ,      11.9, 5.2 ,     66.1,  0    ,        0  ,        0   ,           ,    0,         0,     35.3,       9.4,   323.2,           1017.8,       62.5,        8.5,          143.9,        12.5,       6,         10, 2025-01-06T07:12:18, 2025-01-06T18:12:58,      0.25, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-07,    21.2,     5.3, 14.3,         21.2, 5.3         ,      14.3, 7   ,     63.7,  0.1  ,      100  ,        4.17, rain      ,    0,         0,     43.2,      17.6,   193.5,           1015.8,       66.8,        9.3,          196.1,        16.9,       8,         10, 2025-01-07T07:12:31, 2025-01-07T18:13:36,      0.28, "Rain, Partially cloudy", Partly cloudy throughout the day with afternoon rain.                     , rain             , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,remote,MXM00076675,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,MMSM,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-08,    22.9,     4.4, 14.4,         22.9, 4.4         ,      14.2, 7.2 ,     65.5,  0    ,        0  ,        0   , rain      ,    0,         0,     31.7,      18.5,   169.1,           1018.6,       42.2,       10.8,          205.6,        17.8,       8,         10, 2025-01-08T07:12:43, 2025-01-08T18:14:15,      0.31, Partially cloudy        , Becoming cloudy in the afternoon.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-09,    23.2,    10.7, 16.3,         23.2, 10.7        ,      16.3, 7.5 ,     59.7,  0    ,        0  ,        0   , rain      ,    0,         0,     51.5,      27.7,   174  ,           1012.1,       39.5,       11.3,          212.2,        18.3,       8,         10, 2025-01-09T07:12:54, 2025-01-09T18:14:54,      0.35, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,76680099999,MMCB,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-10,    21.1,     9.4, 14.7,         21.1, 9.4         ,      14.7, 7.6 ,     63.7,  1.166,      100  ,       25   , rain      ,    0,         0,     50.8,      24.6,   145.8,           1011.4,       63.8,       10.1,          181.1,        15.6,       8,         10, 2025-01-10T07:13:03, 2025-01-10T18:15:33,      0.39, "Rain, Partially cloudy", Becoming cloudy in the afternoon with rain.                               , rain             , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,MMSM,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-11,    21  ,    11.8, 15.2,         21  , 11.8        ,      15.2, 10.2,     73.8, 11.015,      100  ,       20.83, rain      ,    0,         0,     44.6,      33.5,   161.2,           1016.5,       78.5,       14  ,          124.3,        10.8,       6,         10, 2025-01-11T07:13:11, 2025-01-11T18:16:12,      0.42, "Rain, Partially cloudy", Partly cloudy throughout the day with early morning rain.                 , rain             , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,remote,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-12,    17.1,     7  , 13.3,         17.1, 5.3         ,      13.1, 7.6 ,     70.1,  1.234,      100  ,       20.83, rain      ,    0,         0,     44.6,      27.7,   151.1,           1016.7,       76.2,       17.9,          161.3,        14.2,       7,         10, 2025-01-12T07:13:18, 2025-01-12T18:16:52,      0.46, "Rain, Partially cloudy", Partly cloudy throughout the day with a chance of rain throughout the day., rain             , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,remote,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,MMCB,76680099999,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-13,    24  ,     4  , 14.1,         24  , 4           ,      14  , 5.9 ,     64.1,  0    ,        0  ,        0   ,           ,    0,         0,     29.2,      13.9,    74.1,           1016.3,       55.7,       14.7,          232.4,        19.9,       9,         10, 2025-01-13T07:13:24, 2025-01-13T18:17:31,      0.5 , Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,remote,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,MMSM,MMTO,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-14,    21.1,     9  , 15.1,         21.1, 8           ,      15.1, 8.7 ,     67.6,  7.899,      100  ,        8.33, rain      ,    0,         0,     32.4,      15.4,     2  ,           1016.1,       52  ,       10.8,          214.8,        18.4,       8,         10, 2025-01-14T07:13:29, 2025-01-14T18:18:10,      0.53, "Rain, Partially cloudy", Partly cloudy throughout the day with afternoon rain.                     , rain             , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-15,    24  ,    10.3, 16.5,         24  , 10.3        ,      16.5, 8.3 ,     61.4,  0    ,        0  ,        0   ,           ,    0,         0,     32  ,      18.2,     3.3,           1019.1,       31.2,        8.9,          214.9,        18.5,       8,         10, 2025-01-15T07:13:32, 2025-01-15T18:18:49,      0.56, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXI0000MMTO,MXM00076680,76680099999,MXI0000MMCB,MXA00766754,MXM00076675,76675099999,MMMX"
"Gustavo A Madero, CDMX, México", 2025-01-16,    24.1,    10.3, 16.8,         24.1, 10.3        ,      16.8, 7.2 ,     57.2,  0    ,        0  ,        0   ,           ,    0,         0,     37  ,      21.5,    50.2,           1018.5,       51.4,       10.8,          219  ,        18.9,       8,         10, 2025-01-16T07:13:34, 2025-01-16T18:19:28,      0.59, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXI0000MMSM,MXM00076680,76680099999,MXI0000MMCB,MXM00076675,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México", 2025-01-17,    23.7,    11.3, 17.8,         23.7, 11.3        ,      17.8, 9   ,     58.9,  0    ,        0  ,        0   ,           ,    0,         0,     25.9,      22.9,   161.3,           1014.8,       38.1,        8.4,          207.6,        17.9,       8,         10, 2025-01-17T07:13:34, 2025-01-17T18:20:07,      0.62, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-18,    24  ,     5.1, 17.2,         24  , 5.1         ,      17.2, 7.1 ,     58.2,  0    ,        0  ,        0   , rain      ,    0,         0,     25.2,      18.2,   232  ,           1014.4,       31.1,       10  ,          217.2,        18.7,       8,         10, 2025-01-18T07:13:34, 2025-01-18T18:20:46,      0.65, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,MMSM,MMTO,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-19,    24.4,     4.1, 15.8,         24.4, 2.3         ,      15.7, 7.1 ,     59.5,  0    ,        0  ,        0   , rain      ,    0,         0,     36  ,      21.3,   144.2,           1014.4,       18.2,       12  ,          215.3,        18.4,       8,         10, 2025-01-19T07:13:32, 2025-01-19T18:21:25,      0.69, Clear                   , Clear conditions throughout the day.                                      , clear-day        , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-20,    22.8,    10.6, 16.3,         22.8, 10.6        ,      16.3, 8.5 ,     63.5,  0    ,        0  ,        0   ,           ,    0,         0,     37.1,      20.6,   153.1,           1012.1,       35.5,       10.9,          236.8,        20.3,       9,         10, 2025-01-20T07:13:29, 2025-01-20T18:22:03,      0.72, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-21,    24.6,     4.9, 16.4,         24.6, 4.9         ,      16.4, 4.4 ,     49.6,  0    ,        0  ,        0   ,           ,    0,         0,     22.7,      18.1,   211.4,           1015  ,       19.9,       13.8,          250.8,        21.5,       9,         10, 2025-01-21T07:13:24, 2025-01-21T18:22:42,      0.75, Clear                   , Clear conditions throughout the day.                                      , clear-day        , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-22,    23.9,     4.1, 14.8,         23.9, 1.4         ,      14.5, 6.2 ,     60.7,  0    ,        0  ,        0   ,           ,    0,         0,     28.8,      17.7,   104.3,           1015.9,        1  ,       10.7,          248.3,        21.6,       9,         10, 2025-01-22T07:13:18, 2025-01-22T18:23:20,      0.78, Clear                   , Clear conditions throughout the day.                                      , clear-day        , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,remote,MXM00076675,MMMX,MXI0000MMTO,76680099999,MXI0000MMCB,MMSM,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-23,    24.3,     4.1, 15  ,         24.3, 4.1         ,      15  , 4.7 ,     56  ,  0    ,        0  ,        0   ,           ,    0,         0,     28.8,      18.2,   126.6,           1017.1,        8.9,       10.5,          229  ,        19.8,       9,         10, 2025-01-23T07:13:11, 2025-01-23T18:23:57,      0.81, Clear                   , Clear conditions throughout the day.                                      , clear-day        , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,remote,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-24,    20.7,     6  , 13.5,         20.7, 5.2         ,      13.3, 5.6 ,     61  ,  0    ,        0  ,        0   ,           ,    0,         0,     23.4,      22  ,     7  ,           1017.3,       22.3,        8.2,          193.9,        16.8,       7,         10, 2025-01-24T07:13:03, 2025-01-24T18:24:35,      0.85, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,MMSM,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-25,    22.2,     4.7, 14.2,         22.2, 4.7         ,      14.1, 6.2 ,     62.4,  0    ,        0  ,        0   ,           ,    0,         0,     24.8,      12.8,   353.3,           1017.7,       39.1,        8.3,          233.9,        20.1,       9,         10, 2025-01-25T07:12:53, 2025-01-25T18:25:12,      0.88, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,remote,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-26,    24.4,     8.5, 16.2,         24.4, 7.6         ,      16.2, 4.5 ,     50.6,  0    ,        0  ,        0   ,           ,    0,         0,     32.8,      24.5,   330  ,           1016.6,        0.9,        9  ,          243.6,        21.2,       9,         10, 2025-01-26T07:12:42, 2025-01-26T18:25:49,      0.91, Clear                   , Clear conditions throughout the day.                                      , clear-day        , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-27,    24.9,     3  , 15.6,         24.9, 0           ,      15.5, 3.3 ,     48.4,  0    ,        0  ,        0   ,           ,    0,         0,     30.2,      17  ,   352.4,           1015.4,       24.6,        9.1,          251.4,        21.6,       9,         10, 2025-01-27T07:12:30, 2025-01-27T18:26:25,      0.94, Partially cloudy        , Becoming cloudy in the afternoon.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-28,    26.2,    10.6, 18.2,         26.2, 10.6        ,      18.2, 6.1 ,     47.5,  0    ,        0  ,        0   ,           ,    0,         0,     19.1,      19.3,   134.1,           1012  ,       23.1,        9.6,          247.8,        21.5,       9,         10, 2025-01-28T07:12:17, 2025-01-28T18:27:01,      0.98, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXM00076675,MMMX,MXI0000MMTO,76680099999,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-29,    25.9,     3.1, 16.5,         25.9, 3.1         ,      16.4, 5   ,     52  ,  0    ,        0  ,        0   ,           ,    0,         0,     36  ,      18.3,   168.1,           1014.2,       40.9,       11.6,          246.7,        21.3,       9,         10, 2025-01-29T07:12:02, 2025-01-29T18:27:37,      0   , Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,remote,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,MMTO,76675099999"
"Gustavo A Madero, CDMX, México", 2025-01-30,    24.5,    10.5, 17.8,         24.5, 10.5        ,      17.8, 8.6 ,     58.7,  0    ,        0  ,        0   ,           ,    0,         0,     37  ,      26.6,   203.1,           1011.3,       13.6,       12.4,          236.7,        20.5,       9,         10, 2025-01-30T07:11:46, 2025-01-30T18:28:12,      0.04, Clear                   , Clear conditions throughout the day.                                      , clear-day        , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-01-31,    25.8,     8.8, 17  ,         25.8, 8.8         ,      17  , 6.8 ,     53.9,  0    ,        0  ,        0   ,           ,    0,         0,     36  ,      22.9,   345.7,           1013.8,       23.4,       11.3,          250.8,        21.7,       9,         10, 2025-01-31T07:11:29, 2025-01-31T18:28:47,      0.08, Partially cloudy        , Becoming cloudy in the afternoon.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,remote,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-02-01,    22.1,    11.8, 15.7,         22.1, 11.8        ,      15.7, 8.2 ,     63.6,  0.914,      100  ,        4.17, rain      ,    0,         0,     25.2,      18.1,    75.6,           1014.2,       52.6,       10.5,          194.8,        16.9,       8,         10, 2025-02-01T07:11:11, 2025-02-01T18:29:21,      0.11, "Rain, Partially cloudy", Partly cloudy throughout the day with late afternoon rain.                , rain             , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,MMSM,76675099999"
"Gustavo A Madero, CDMX, México", 2025-02-02,    22.9,     8.8, 14.1,         22.9, 8.8         ,      14.1, 8.6 ,     71.6,  0.196,      100  ,        8.33, rain      ,    0,         0,     57.6,      23.2,   146.8,           1015.8,       58.6,        7.9,          186.3,        16.2,       7,         10, 2025-02-02T07:10:51, 2025-02-02T18:29:55,      0.15, "Rain, Partially cloudy", Partly cloudy throughout the day with afternoon rain.                     , rain             , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-02-03,    22.6,     8.1, 15.1,         22.6, 6.8         ,      15  , 7.9 ,     65.5,  0.022,      100  ,        4.17, rain      ,    0,         0,     28.8,      18.4,   301.1,           1016.4,       45.8,        8.8,          204.5,        17.5,       8,         10, 2025-02-03T07:10:31, 2025-02-03T18:30:29,      0.19, "Rain, Partially cloudy", Becoming cloudy in the afternoon with morning rain.                       , rain             , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,remote,MXM00076674,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,MMSM,76675099999"
"Gustavo A Madero, CDMX, México", 2025-02-04,    24  ,     4.6, 14.7,         24  , 4.6         ,      14.7, 4.1 ,     53.4,  0    ,        0  ,        0   , rain      ,    0,         0,     32.4,      14.4,   299.8,           1015.5,       28.6,       11.2,          207  ,        17.9,       7,         10, 2025-02-04T07:10:09, 2025-02-04T18:31:02,      0.22, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,76675099999"
"Gustavo A Madero, CDMX, México", 2025-02-05,    23.8,     9  , 16.6,         23.8, 8.3         ,      16.6, 7.9 ,     60.9,  0    ,        0  ,        0   ,           ,    0,         0,     25.2,      14.4,   357.8,           1012.5,       22.2,        8.3,          237.9,        20.5,       9,         10, 2025-02-05T07:09:46, 2025-02-05T18:31:34,      0.25, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,MMSM,76675099999"
"Gustavo A Madero, CDMX, México", 2025-02-06,    24.6,     9.8, 17.7,         24.6, 9           ,      17.6, 4.1 ,     45.1,  0    ,        0  ,        0   ,           ,    0,         0,     32.4,      20.6,     6.6,           1012.8,       11.4,       10.8,          240.1,        20.7,       9,         10, 2025-02-06T07:09:22, 2025-02-06T18:32:06,      0.29, Clear                   , Clear conditions throughout the day.                                      , clear-day        , "76726099999,76675399999,76679399999,MXI0000MMMX,MXI0000MMTO,MXM00076680,76680099999,MXI0000MMCB,MXM00076675,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México", 2025-02-07,    30  ,     7.9, 17.3,         28.2, 7.3         ,      17.2, 3.7 ,     44  ,  0    ,        0  ,        0   ,           ,    0,         0,     28.4,      12.8,   341.3,           1013.3,        3  ,       12.6,          271.5,        23.5,       9,         10, 2025-02-07T07:08:56, 2025-02-07T18:32:38,      0.33, Clear                   , Clear conditions throughout the day.                                      , clear-day        , "76726099999,76679399999,MXI0000MMMX,MXI0000MMSM,MXM00076680,76680099999,MMCB,MXI0000MMCB,MXM00076675,76675099999,MMMX"
"Gustavo A Madero, CDMX, México", 2025-02-08,    24  ,     8  , 16.5,         24  , 6.6         ,      16.4, 5.2 ,     51.3,  0    ,        0  ,        0   ,           ,    0,         0,     27.4,      12.2,   330.1,           1013.2,        3.2,       10.3,          248.9,        21.7,       9,         10, 2025-02-08T07:08:30, 2025-02-08T18:33:09,      0.36, Clear                   , Clear conditions throughout the day.                                      , clear-day        , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,76675099999"
"Gustavo A Madero, CDMX, México", 2025-02-09,    25.2,    10.9, 17.7,         25.2, 10.9        ,      17.7, 6.6 ,     54.1,  0    ,        0  ,        0   ,           ,    0,         0,     25.2,      17.6,    41.4,           1014.3,        5.8,       10.4,          258.1,        22.5,       9,         10, 2025-02-09T07:08:02, 2025-02-09T18:33:39,      0.4 , Clear                   , Clear conditions throughout the day.                                      , clear-day        , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,MMSM,76675099999"
"Gustavo A Madero, CDMX, México", 2025-02-10,    26.1,     4.2, 17.3,         26.1, 4.2         ,      17.3, 4.1 ,     45.9,  0    ,        0  ,        0   ,           ,    0,         0,     22.3,      10.8,   348.1,           1014.6,        6.4,       11.2,          245  ,        21.1,       9,         10, 2025-02-10T07:07:34, 2025-02-10T18:34:09,      0.43, Clear                   , Clear conditions throughout the day.                                      , clear-day        , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,remote,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-02-11,    24.2,    11.1, 17.7,         24.2, 11.1        ,      17.7, 7.3 ,     52.4,  0    ,        0  ,        0   , rain      ,    0,         0,     32.4,      15.7,   265.8,           1011.5,       26.9,       11.9,          230.6,        20  ,       9,         10, 2025-02-11T07:07:04, 2025-02-11T18:34:39,      0.47, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,remote,MXM00076675,MMMX,MXI0000MMTO,76680099999,MXI0000MMCB,76675099999,MMTO"
"Gustavo A Madero, CDMX, México", 2025-02-12,    24.2,    13.3, 18.8,         24.2, 13.3        ,      18.8, 6.5 ,     47.5,  0    ,        0  ,        0   ,           ,    0,         0,     38.9,      27.9,   237.7,           1007.1,       19.6,       12.1,          256.1,        22.1,       9,         10, 2025-02-12T07:06:34, 2025-02-12T18:35:07,      0.5 , Clear                   , Clear conditions throughout the day.                                      , clear-day        , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,remote,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,76675099999"
"Gustavo A Madero, CDMX, México", 2025-02-13,    25.2,     9  , 17.1,         25.2, 8           ,      17  , 5.9 ,     51.5,  0.74 ,      100  ,        4.17, rain      ,    0,         0,     32.4,      29.5,    17.3,           1014.4,       36.5,       10.3,          251  ,        21.8,       9,         10, 2025-02-13T07:06:02, 2025-02-13T18:35:36,      0.54, "Rain, Partially cloudy", Becoming cloudy in the afternoon with late afternoon rain.                , rain             , "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MXI0000MMCB,76675099999"
"Gustavo A Madero, CDMX, México", 2025-02-14,    25.1,     6.1, 17.2,         25.1, 6.1         ,      17.2, 7.8 ,     57.8,  0    ,        0  ,        0   ,           ,    0,         0,     19.1,      23.3,    55.4,           1016.8,       59.5,        6.9,          231  ,        19.9,       9,         10, 2025-02-14T07:05:30, 2025-02-14T18:36:04,      0.57, Partially cloudy        , Partly cloudy throughout the day.                                         , partly-cloudy-day, "76726099999,76675399999,76679399999,MXI0000MMMX,MXM00076680,MXA00766754,MXM00076675,MMMX,MXI0000MMTO,MXI0000MMSM,76680099999,MMCB,MXI0000MMCB,MMSM,76675099999"
